-1155.495614295674, 2.0, 14.0, 6.0, 4.0, 2.0, 4.0, 13.0, 6.0, 0.0, 4.0
-848.9651457288545, 3.0, 15.0, 6.0, 1.0, 3.0, 6.0, 19.0, 7.0, 1.0, 7.0
-1816.3909441084484, 2.0, 15.0, 4.0, 0.0, 2.0, 1.0, 15.0, 4.0, 0.0, 2.0
-1155.495614295674, 1.0, 11.0, 3.0, 1.0, 1.0, 5.0, 16.0, 7.0, 0.0, 5.0
-253.6136292913369, 1.0, 12.0, 3.0, 1.0, 1.0, 4.0, 16.0, 8.0, 0.0, 5.0
-1155.4956142956598, 1.0, 12.0, 3.0, 1.0, 1.0, 1.0, 12.0, 3.0, 1.0, 1.0
-1155.4956142956883, 1.0, 6.0, 2.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.0, 1.0
-1409.1092435869969, 1.0, 2.0, 1.0, 0.0, 1.0, 3.0, 15.0, 7.0, 0.0, 4.0
-848.9651457288687, 1.0, 2.0, 1.0, 0.0, 1.0, 8.0, 33.0, 9.0, 3.0, 9.0
-848.9651457288687, 1.0, 2.0, 1.0, 0.0, 1.0, 7.0, 31.0, 8.0, 4.0, 8.0
-1155.4956142956598, 1.0, 2.0, 1.0, 0.0, 1.0, 3.0, 13.0, 6.0, 3.0, 3.0
1226.1218742672497, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 36.0, 11.0, 4.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 33.0, 10.0, 5.0, 7.0
-1155.4956142956883, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 30.0, 9.0, 6.0, 7.0
-848.9651457288403, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 27.0, 8.0, 6.0, 7.0
-1155.4956142956598, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 6.0, 0.0, 4.0
-1155.4956142956883, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 5.0, 0.0, 4.0
-848.9651457288971, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 32.0, 9.0, 2.0, 7.0
-1155.4956142956883, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 30.0, 8.0, 3.0, 6.0
-1155.4956142956883, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 27.0, 7.0, 3.0, 6.0
-1155.4956142956598, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 27.0, 7.0, 4.0, 6.0
-542.4346771620208, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 30.0, 10.0, 2.0, 7.0
